site,case_id,case_group,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
reserve10,joint_gradual,primary,warmup,carry_forward,2,286,0.06964630298334738,0.12312035091392298,0.3356643356643357,0.6433566433566433,0.8216783216783217,0.4832325069595567,4
reserve10,joint_gradual,primary,warmup,carry_forward,3,286,0.07736789791954739,0.140949126987694,0.3531468531468531,0.6223776223776224,0.7797202797202797,0.49578374870149355,4
reserve10,joint_gradual,primary,warmup,carry_forward,4,286,0.08128217270311543,0.14915835116601295,0.33916083916083917,0.6118881118881119,0.7587412587412588,0.49688567824712754,4
reserve10,joint_gradual,primary,warmup,geometric_persistence,1,286,0.07589330697004469,0.11128068920371267,0.43006993006993005,0.7622377622377622,0.8356643356643356,0.3651227121613963,4
reserve10,joint_gradual,primary,warmup,geometric_persistence,2,286,0.09442737576881648,0.156437562841858,0.45104895104895104,0.7552447552447552,0.8496503496503497,0.5087715368624613,4
reserve10,joint_gradual,primary,warmup,geometric_persistence,3,286,0.10756906116649229,0.19608008595772258,0.4230769230769231,0.7657342657342657,0.8811188811188811,0.6281801972175312,4
reserve10,joint_gradual,primary,warmup,geometric_persistence,4,286,0.12000023514337405,0.231966429650408,0.43356643356643354,0.7727272727272727,0.8811188811188811,0.6741183520664731,4
reserve10,joint_gradual,primary,warmup,mask50,1,286,0.046996651255975214,0.07958646481197736,0.46853146853146854,0.7552447552447552,0.9055944055944056,0.3719189424918946,4
reserve10,joint_gradual,primary,warmup,mask50,2,286,0.06426731913485965,0.11246920325421607,0.46153846153846156,0.7552447552447552,0.9020979020979021,0.49813766807506465,4
reserve10,joint_gradual,primary,warmup,mask50,3,286,0.07446416981990202,0.1374601169087368,0.493006993006993,0.7622377622377622,0.8916083916083916,0.5186225224677742,4
reserve10,joint_gradual,primary,warmup,mask50,4,286,0.07861447722942544,0.14952923776573734,0.4965034965034965,0.7377622377622378,0.8426573426573427,0.5198238950084483,4
reserve10,joint_gradual,primary,warmup,mi_recency,1,286,0.0502073156543075,0.08410011325639008,0.5559440559440559,0.8146853146853147,0.9055944055944056,0.33667970331065106,4
reserve10,joint_gradual,primary,warmup,mi_recency,2,286,0.06664877311071132,0.11508726219145043,0.486013986013986,0.7972027972027972,0.8846153846153846,0.43093965919161387,4
reserve10,joint_gradual,primary,warmup,mi_recency,3,286,0.0779163366941382,0.1346298951623045,0.4825174825174825,0.7692307692307693,0.8706293706293706,0.5068369179850083,4
reserve10,joint_gradual,primary,warmup,mi_recency,4,286,0.08346557382120698,0.1453586689733798,0.5034965034965035,0.7482517482517482,0.8706293706293706,0.5242168583613253,4
reserve10,joint_gradual,primary,warmup,multiple_imputation,1,286,0.050516274245385864,0.08410011325639008,0.5629370629370629,0.7867132867132867,0.8566433566433567,0.2823350013158587,4
reserve10,joint_gradual,primary,warmup,multiple_imputation,2,286,0.0691777504681347,0.11508726219145043,0.43356643356643354,0.6818181818181818,0.8006993006993007,0.32524772175053157,4
reserve10,joint_gradual,primary,warmup,multiple_imputation,3,286,0.08257427753177439,0.1346298951623045,0.38461538461538464,0.6398601398601399,0.7482517482517482,0.3417402351566141,4
reserve10,joint_gradual,primary,warmup,multiple_imputation,4,286,0.08958978003986048,0.1453586689733798,0.36363636363636365,0.6013986013986014,0.7167832167832168,0.35530603910300734,4
reserve10,joint_gradual,primary,warmup,persistence,1,286,0.09184058063982892,0.15454467512175324,0.527972027972028,0.7657342657342657,0.8671328671328671,0.45441053721538877,4
reserve10,joint_gradual,primary,warmup,persistence,2,286,0.11841342187273664,0.2274685089582293,0.5034965034965035,0.7902097902097902,0.8496503496503497,0.6392724225305942,4
reserve10,joint_gradual,primary,warmup,persistence,3,286,0.13600201423459352,0.2789089458489427,0.479020979020979,0.7692307692307693,0.8671328671328671,0.7418457239070824,4
reserve10,joint_gradual,primary,warmup,persistence,4,286,0.1421771819445268,0.3069224550090534,0.479020979020979,0.7972027972027972,0.8811188811188811,0.782073386765318,4
reserve10,joint_gradual,primary,warmup,physical,1,286,0.04697737468251247,0.07958646481197736,0.46853146853146854,0.7727272727272727,0.9055944055944056,0.37444784255971564,4
reserve10,joint_gradual,primary,warmup,physical,2,286,0.06422260121410915,0.11246920325421607,0.46503496503496505,0.7552447552447552,0.9090909090909091,0.5000527415709844,4
reserve10,joint_gradual,primary,warmup,physical,3,286,0.07438425846958036,0.1374601169087368,0.513986013986014,0.7797202797202797,0.8951048951048951,0.5207085371874037,4
reserve10,joint_gradual,primary,warmup,physical,4,286,0.07858066466932458,0.14952923776573734,0.506993006993007,0.7587412587412588,0.8566433566433567,0.5227995219323904,4
reserve10,joint_gradual,primary,warmup,physical_availability,1,286,0.046985301954089,0.07958646481197736,0.46853146853146854,0.7762237762237763,0.9090909090909091,0.3757604228257401,4
reserve10,joint_gradual,primary,warmup,physical_availability,2,286,0.06426495307107734,0.11246920325421607,0.45454545454545453,0.7587412587412588,0.9055944055944056,0.5005875640295259,4
reserve10,joint_gradual,primary,warmup,physical_availability,3,286,0.0744150782513713,0.1374601169087368,0.506993006993007,0.7727272727272727,0.8846153846153846,0.5217941594684143,4
reserve10,joint_gradual,primary,warmup,physical_availability,4,286,0.07866608855674849,0.14952923776573734,0.5034965034965035,0.7447552447552448,0.8531468531468531,0.5232923228159946,4
reserve10,joint_gradual,primary,warmup,physical_recovery,1,286,0.04699945600154046,0.07958646481197736,0.46853146853146854,0.7832167832167832,0.9125874125874126,0.3774239568775435,4
reserve10,joint_gradual,primary,warmup,physical_recovery,2,286,0.06425435638957105,0.11246920325421607,0.47202797202797203,0.7552447552447552,0.9055944055944056,0.5003060094928112,4
reserve10,joint_gradual,primary,warmup,physical_recovery,3,286,0.07441097763375168,0.1374601169087368,0.493006993006993,0.7622377622377622,0.8846153846153846,0.52022488416923,4
reserve10,joint_gradual,primary,warmup,physical_recovery,4,286,0.07863264254858254,0.14952923776573734,0.5034965034965035,0.7412587412587412,0.8426573426573427,0.5251620437460733,4
reserve10,joint_gradual,primary,warmup,previous_day,1,286,0.1196394734008365,0.18443303204295702,0.3006993006993007,0.6258741258741258,0.8076923076923077,0.5582789159733496,4
reserve10,joint_gradual,primary,warmup,previous_day,2,286,0.11851716458505036,0.18464018180829586,0.3006993006993007,0.6398601398601399,0.8181818181818182,0.5792188746342198,4
reserve10,joint_gradual,primary,warmup,previous_day,3,286,0.11770556337817688,0.18464699880171911,0.3006993006993007,0.6468531468531469,0.8356643356643356,0.6007625293888402,4
reserve10,joint_gradual,primary,warmup,previous_day,4,286,0.11732130149844201,0.1846477818379537,0.3006993006993007,0.6538461538461539,0.8356643356643356,0.6063743993631369,4
reserve10,joint_gradual,primary,warmup,raw,1,286,0.04710310222830578,0.07958646481197736,0.3916083916083916,0.7062937062937062,0.8741258741258742,0.3636321624825109,4
reserve10,joint_gradual,primary,warmup,raw,2,286,0.06458861811255986,0.11246920325421607,0.35664335664335667,0.6188811188811189,0.8461538461538461,0.48318700276758375,4
reserve10,joint_gradual,primary,warmup,raw,3,286,0.07484882775087574,0.1374601169087368,0.3951048951048951,0.5909090909090909,0.7972027972027972,0.4928533519549359,4
reserve10,joint_gradual,primary,warmup,raw,4,286,0.07934791998827392,0.14952923776573734,0.3811188811188811,0.5769230769230769,0.7727272727272727,0.49675233549096365,4
reserve10,joint_gradual,primary,warmup,recency,1,286,0.04698547920969125,0.07958646481197736,0.46503496503496505,0.7587412587412588,0.9020979020979021,0.37067694893139147,4
reserve10,joint_gradual,primary,warmup,recency,2,286,0.06424670493601828,0.11246920325421607,0.458041958041958,0.7517482517482518,0.8986013986013986,0.49598874835684964,4
reserve10,joint_gradual,primary,warmup,recency,3,286,0.07441437291090065,0.1374601169087368,0.4965034965034965,0.7692307692307693,0.8916083916083916,0.5165846829749582,4
reserve10,joint_gradual,primary,warmup,recency,4,286,0.07860107241046174,0.14952923776573734,0.5,0.7412587412587412,0.8426573426573427,0.5194279364405158,4
reserve10,joint_gradual,primary,warmup,rolling,1,286,0.046983140198333606,0.07958646481197736,0.46153846153846156,0.7517482517482518,0.9020979020979021,0.36986929032754057,4
reserve10,joint_gradual,primary,warmup,rolling,2,286,0.06426665961531249,0.11246920325421607,0.45104895104895104,0.7517482517482518,0.8916083916083916,0.49362882703117955,4
reserve10,joint_gradual,primary,warmup,rolling,3,286,0.07441001328436181,0.1374601169087368,0.5034965034965035,0.7692307692307693,0.8881118881118881,0.514539991177348,4
reserve10,joint_gradual,primary,warmup,rolling,4,286,0.07860474238643385,0.14952923776573734,0.5104895104895105,0.7342657342657343,0.8391608391608392,0.5150640166900461,4
reserve10,joint_gradual,primary,warmup,single_imputation,1,286,0.05278591283258774,0.0838037930109648,0.541958041958042,0.7587412587412588,0.8216783216783217,0.25763031215209203,4
reserve10,joint_gradual,primary,warmup,single_imputation,2,286,0.07088284542444657,0.11490577677594732,0.4370629370629371,0.6643356643356644,0.7867132867132867,0.312616254711518,4
reserve10,joint_gradual,primary,warmup,single_imputation,3,286,0.08362669449319973,0.13437514558961883,0.38461538461538464,0.6363636363636364,0.7412587412587412,0.3349601635890625,4
reserve10,joint_gradual,primary,warmup,single_imputation,4,286,0.09070099504275629,0.14602380774610743,0.36013986013986016,0.5979020979020979,0.7132867132867133,0.35176171803228884,4
reserve10,joint_none,primary,evaluation,aci_bounded,1,3959,0.041540021505651455,0.07001476278971171,0.5031573629704471,0.8017176054559232,0.9032583985855014,0.32305543704699957,47
reserve10,joint_none,primary,evaluation,aci_bounded,2,3959,0.05387652883691751,0.09455907482799626,0.5049254862338974,0.799696893154837,0.9022480424349584,0.4114333618151639,47
reserve10,joint_none,primary,evaluation,aci_bounded,3,3959,0.05927889052721058,0.10610611271542342,0.5003788835564537,0.7989391260419297,0.9042687547360445,0.4399575380487403,47
reserve10,joint_none,primary,evaluation,aci_bounded,4,3959,0.062333883995214494,0.11398021441837755,0.4940641576155595,0.799696893154837,0.9037635766607729,0.44829486016780795,47
reserve10,joint_none,primary,evaluation,carry_forward,1,3959,0.044759405351692115,0.07373707750872568,0.4137408436473857,0.7037130588532458,0.8428896185905532,0.3331898753470028,47
reserve10,joint_none,primary,evaluation,carry_forward,2,3959,0.055859159837557876,0.09660757847881853,0.40540540540540543,0.6865370042940137,0.8370800707249305,0.3936107190414113,47
reserve10,joint_none,primary,evaluation,carry_forward,3,3959,0.06158842674128939,0.11015574000732753,0.39075524122253097,0.680727456428391,0.8178833038646123,0.40683223483674597,47
reserve10,joint_none,primary,evaluation,carry_forward,4,3959,0.06394254021590165,0.11513734186154924,0.388481939883809,0.6789593331649406,0.8163677696387976,0.41157581674031035,47
reserve10,joint_none,primary,evaluation,geometric_persistence,1,3959,0.06192069488476467,0.09495782054874004,0.5188178833038646,0.8272290982571356,0.9148774943167467,0.46941210380148074,47
reserve10,joint_none,primary,evaluation,geometric_persistence,2,3959,0.08438036411943727,0.14229876278244366,0.5258903763576661,0.8262187421065925,0.9128567820156606,0.5873531302744531,47
reserve10,joint_none,primary,evaluation,geometric_persistence,3,3959,0.10220989851048987,0.18328170509438302,0.5210911846425865,0.8249557969184137,0.9128567820156606,0.6966895088315314,47
reserve10,joint_none,primary,evaluation,geometric_persistence,4,3959,0.11566741668705734,0.21705954139700395,0.5276584996211164,0.8239454407678707,0.9158878504672897,0.7643236493879274,47
reserve10,joint_none,primary,evaluation,mask50,1,3959,0.041540068408972564,0.07001476278971171,0.5137661025511493,0.8085375094720889,0.9072998231876737,0.32644816473133914,47
reserve10,joint_none,primary,evaluation,mask50,2,3959,0.053858648030125286,0.09455907482799626,0.5162919929275069,0.8032331396817378,0.9083101793382167,0.4133929063378448,47
reserve10,joint_none,primary,evaluation,mask50,3,3959,0.05926769685484822,0.10610611271542342,0.5135135135135135,0.8085375094720889,0.9078050012629452,0.4413082497121284,47
reserve10,joint_none,primary,evaluation,mask50,4,3959,0.0623362211070357,0.11398021441837755,0.501136650669361,0.8044960848699166,0.9030058095478656,0.4482905390169292,47
reserve10,joint_none,primary,evaluation,mi_recency,1,3959,0.047047687943210945,0.07273263099628703,0.5094720889113412,0.8082849204344531,0.8982066178327861,0.3210636447228923,47
reserve10,joint_none,primary,evaluation,mi_recency,2,3959,0.05999519619728828,0.09632938849269897,0.5084617327607982,0.798686537004294,0.8992169739833291,0.400906450270781,47
reserve10,joint_none,primary,evaluation,mi_recency,3,3959,0.06605841042572042,0.1065312258613008,0.5087143217984339,0.8012124273806517,0.9030058095478656,0.44512555486845995,47
reserve10,joint_none,primary,evaluation,mi_recency,4,3959,0.06970253381435881,0.11281455569843178,0.5041677191209901,0.8017176054559232,0.9014902753220511,0.4715558541250765,47
reserve10,joint_none,primary,evaluation,multiple_imputation,1,3959,0.047383793598550085,0.07273263099628703,0.623389744885072,0.8143470573377115,0.8686537004294014,0.27498951323264664,47
reserve10,joint_none,primary,evaluation,multiple_imputation,2,3959,0.06099343718960944,0.09632938849269897,0.5478656226319778,0.7653447840363728,0.8401111391765598,0.3211624432109732,47
reserve10,joint_none,primary,evaluation,multiple_imputation,3,3959,0.06770432297979087,0.1065312258613008,0.5253851982823945,0.7395807021975246,0.8206617832786057,0.3379861260894432,47
reserve10,joint_none,primary,evaluation,multiple_imputation,4,3959,0.07190500578027342,0.11281455569843178,0.5147764587016923,0.7282141955039151,0.8098004546602677,0.3493890320651257,47
reserve10,joint_none,primary,evaluation,persistence,1,3959,0.07953475838410566,0.14035401978347256,0.5370042940136398,0.8269765092194998,0.918918918918919,0.5415279412173061,47
reserve10,joint_none,primary,evaluation,persistence,2,3959,0.11106340908361848,0.21803043336851535,0.5435716089921697,0.8201566052033342,0.9133619600909321,0.6953151739021021,47
reserve10,joint_none,primary,evaluation,persistence,3,3959,0.1320196037550322,0.2729155128305082,0.5258903763576661,0.8158625915635261,0.9143723162414751,0.8038748093249896,47
reserve10,joint_none,primary,evaluation,persistence,4,3959,0.14540571031457522,0.30322217090614056,0.5271533215458449,0.817125536751705,0.9171507956554685,0.868261272336877,47
reserve10,joint_none,primary,evaluation,physical,1,3959,0.04142921878329186,0.07001476278971171,0.5079565546855267,0.810558221773175,0.9118464258651174,0.32834923054053394,47
reserve10,joint_none,primary,evaluation,physical,2,3959,0.05368380636894115,0.09455907482799626,0.5170497600404143,0.8113159888860824,0.9093205354887598,0.4161514839815227,47
reserve10,joint_none,primary,evaluation,physical,3,3959,0.059073472962679355,0.10610611271542342,0.5112402121747917,0.8158625915635261,0.9105834806769386,0.44448480065599927,47
reserve10,joint_none,primary,evaluation,physical,4,3959,0.06214945266432555,0.11398021441837755,0.5016418287446325,0.8110633998484466,0.9085627683758525,0.45144393888136275,47
reserve10,joint_none,primary,evaluation,physical_availability,1,3959,0.04142331840675442,0.07001476278971171,0.5089669108360697,0.8145996463753473,0.9153826723920182,0.32894920930698457,47
reserve10,joint_none,primary,evaluation,physical_availability,2,3959,0.05370737842843367,0.09455907482799626,0.5188178833038646,0.8120737559989897,0.908057590300581,0.4172795266519932,47
reserve10,joint_none,primary,evaluation,physical_availability,3,3959,0.05910521565763137,0.10610611271542342,0.5125031573629705,0.8120737559989897,0.9118464258651174,0.4446610020941152,47
reserve10,joint_none,primary,evaluation,physical_availability,4,3959,0.06221133635828493,0.11398021441837755,0.4998737054811821,0.8125789340742612,0.9067946451124022,0.4516308015813147,47
reserve10,joint_none,primary,evaluation,physical_recovery,1,3959,0.041422654849774095,0.07001476278971171,0.5102298560242485,0.8156100025258903,0.9153826723920182,0.3295536179277602,47
reserve10,joint_none,primary,evaluation,physical_recovery,2,3959,0.05371450234047242,0.09455907482799626,0.5198282394544077,0.81384187926244,0.9095731245263956,0.4175607690680888,47
reserve10,joint_none,primary,evaluation,physical_recovery,3,3959,0.05910896310811586,0.10610611271542342,0.5132609244758778,0.8153574134882546,0.9131093710532963,0.4450553943112429,47
reserve10,joint_none,primary,evaluation,physical_recovery,4,3959,0.0621916490607897,0.11398021441837755,0.498863349330639,0.8130841121495327,0.9085627683758525,0.45196907065411057,47
reserve10,joint_none,primary,evaluation,previous_day,1,3959,0.09886459910695115,0.15390267038510055,0.4789088153574135,0.7850467289719626,0.8835564536499116,0.6557014557996247,47
reserve10,joint_none,primary,evaluation,previous_day,2,3959,0.10331103531620668,0.16213409372425244,0.47714069209396315,0.775953523617075,0.8787572619348321,0.6714316586202398,47
reserve10,joint_none,primary,evaluation,previous_day,3,3959,0.1070582496049591,0.16821016530591837,0.475119979792877,0.7744379893912604,0.8827986865370043,0.6887329363060278,47
reserve10,joint_none,primary,evaluation,previous_day,4,3959,0.11051964213817747,0.1731581883475452,0.4725940894165193,0.7741854003536246,0.8769891386713816,0.6969860635710978,47
reserve10,joint_none,primary,evaluation,raw,1,3959,0.041694193651674066,0.07001476278971171,0.43470573377115435,0.7201313462995707,0.8613286183379641,0.31127734819311514,47
reserve10,joint_none,primary,evaluation,raw,2,3959,0.05431862861247998,0.09455907482799626,0.40490022733013387,0.6910836069714574,0.8312705228593079,0.3903262126499443,47
reserve10,joint_none,primary,evaluation,raw,3,3959,0.05984747232633335,0.10610611271542342,0.38444051528163675,0.680727456428391,0.8295023995958576,0.4117432170620789,47
reserve10,joint_none,primary,evaluation,raw,4,3959,0.06290660314937668,0.11398021441837755,0.3854508714321798,0.6746653195251326,0.8264713311442283,0.4168516875332896,47
reserve10,joint_none,primary,evaluation,recency,1,3959,0.041536190100406975,0.07001476278971171,0.5046728971962616,0.8047486739075524,0.904773932811316,0.32502053863037345,47
reserve10,joint_none,primary,evaluation,recency,2,3959,0.05384834722471086,0.09455907482799626,0.5125031573629705,0.8012124273806517,0.9060368779994948,0.41219064097428537,47
reserve10,joint_none,primary,evaluation,recency,3,3959,0.059252295399128456,0.10610611271542342,0.5079565546855267,0.8047486739075524,0.9072998231876737,0.43990685996849943,47
reserve10,joint_none,primary,evaluation,recency,4,3959,0.06232865821379697,0.11398021441837755,0.4970952260671887,0.7999494821924729,0.9014902753220511,0.44739890286392137,47
reserve10,joint_none,primary,evaluation,rolling,1,3959,0.04153973153242597,0.07001476278971171,0.5054306643091689,0.7991917150795655,0.9065420560747663,0.3240431177744289,47
reserve10,joint_none,primary,evaluation,rolling,2,3959,0.053873389826491355,0.09455907482799626,0.5152816367769639,0.8027279616064663,0.9035109876231372,0.4116839205629608,47
reserve10,joint_none,primary,evaluation,rolling,3,3959,0.05926578622134627,0.10610611271542342,0.5089669108360697,0.8007072493053802,0.9050265218489517,0.439620675109697,47
reserve10,joint_none,primary,evaluation,rolling,4,3959,0.06232100653553056,0.11398021441837755,0.4970952260671887,0.8007072493053802,0.9027532205102299,0.44722862418727216,47
reserve10,joint_none,primary,evaluation,single_imputation,1,3959,0.048285108824137404,0.07251445437826011,0.6117706491538267,0.7984339479666582,0.8547613033594342,0.25916361166786084,47
reserve10,joint_none,primary,evaluation,single_imputation,2,3959,0.06163563626621856,0.0963409426181798,0.543319019954534,0.7547360444556707,0.8297549886334933,0.31274039452600766,47
reserve10,joint_none,primary,evaluation,single_imputation,3,3959,0.06806457868742813,0.10642812597278925,0.521596362717858,0.7368022227835312,0.8151048244506188,0.3327296067145036,47
reserve10,joint_none,primary,evaluation,single_imputation,4,3959,0.07226258105853663,0.11276479529307944,0.511997979287699,0.722909825713564,0.8034857287193736,0.34549454055781226,47
reserve10,joint_none,primary,warmup,aci_bounded,1,286,0.046887687614168776,0.07884958787523143,0.4825174825174825,0.7657342657342657,0.9020979020979021,0.3746058509521061,4
reserve10,joint_none,primary,warmup,aci_bounded,2,286,0.06381568589001263,0.11296300519784043,0.4755244755244755,0.7727272727272727,0.8951048951048951,0.5019857099027116,4
reserve10,joint_none,primary,warmup,aci_bounded,3,286,0.07338216660132836,0.1365125290660277,0.5244755244755245,0.7902097902097902,0.8916083916083916,0.5198717499608914,4
reserve10,joint_none,primary,warmup,aci_bounded,4,286,0.07753094189895161,0.14888846791885557,0.5104895104895105,0.7587412587412588,0.8601398601398601,0.5205094135078938,4
reserve10,joint_none,primary,warmup,carry_forward,1,286,0.05464506224876858,0.09151933382597435,0.3986013986013986,0.6993006993006993,0.8531468531468531,0.40758074534859284,4
reserve10,joint_none,primary,warmup,carry_forward,2,286,0.07065828218219897,0.12485000458444806,0.3321678321678322,0.6468531468531469,0.8286713286713286,0.4889979357593078,4
reserve10,joint_none,primary,warmup,carry_forward,3,286,0.0775712206658881,0.14294102395517683,0.34615384615384615,0.6293706293706294,0.7867132867132867,0.50130149396693,4
reserve10,joint_none,primary,warmup,carry_forward,4,286,0.08093254861769829,0.14961885827917654,0.33916083916083917,0.6153846153846154,0.7762237762237763,0.5029145527332718,4
reserve10,joint_none,primary,warmup,geometric_persistence,1,286,0.07589330697004469,0.11128068920371267,0.43006993006993005,0.7622377622377622,0.8356643356643356,0.3651227121613963,4
reserve10,joint_none,primary,warmup,geometric_persistence,2,286,0.09442737576881648,0.156437562841858,0.45104895104895104,0.7552447552447552,0.8496503496503497,0.5087715368624613,4
reserve10,joint_none,primary,warmup,geometric_persistence,3,286,0.10756906116649229,0.19608008595772258,0.4230769230769231,0.7657342657342657,0.8811188811188811,0.6281801972175312,4
reserve10,joint_none,primary,warmup,geometric_persistence,4,286,0.12000023514337405,0.231966429650408,0.43356643356643354,0.7727272727272727,0.8811188811188811,0.6741183520664731,4
reserve10,joint_none,primary,warmup,mask50,1,286,0.046881393200286885,0.07884958787523143,0.486013986013986,0.7727272727272727,0.9195804195804196,0.3788966964413913,4
reserve10,joint_none,primary,warmup,mask50,2,286,0.06373233922621437,0.11296300519784043,0.486013986013986,0.7657342657342657,0.9055944055944056,0.5041251580087358,4
reserve10,joint_none,primary,warmup,mask50,3,286,0.07337156221672196,0.1365125290660277,0.5174825174825175,0.7867132867132867,0.8986013986013986,0.5241516031732771,4
reserve10,joint_none,primary,warmup,mask50,4,286,0.07750632390411566,0.14888846791885557,0.5209790209790209,0.7692307692307693,0.8601398601398601,0.524549220839698,4
reserve10,joint_none,primary,warmup,mi_recency,1,286,0.0502137573906124,0.08385258506767164,0.548951048951049,0.8146853146853147,0.9090909090909091,0.3377879096114773,4
reserve10,joint_none,primary,warmup,mi_recency,2,286,0.06628868850414424,0.11377891119416662,0.479020979020979,0.7937062937062938,0.8776223776223776,0.4247269142989502,4
reserve10,joint_none,primary,warmup,mi_recency,3,286,0.07792702914425725,0.13295173419596973,0.479020979020979,0.7482517482517482,0.8426573426573427,0.48149251231942897,4
reserve10,joint_none,primary,warmup,mi_recency,4,286,0.08341584975122575,0.14239651942607273,0.493006993006993,0.7482517482517482,0.8671328671328671,0.5161025611083266,4
reserve10,joint_none,primary,warmup,multiple_imputation,1,286,0.05053853965783259,0.08385258506767164,0.5629370629370629,0.7867132867132867,0.8531468531468531,0.2824540347681295,4
reserve10,joint_none,primary,warmup,multiple_imputation,2,286,0.06848205660232637,0.11377891119416662,0.44755244755244755,0.6923076923076923,0.7972027972027972,0.32584298112032467,4
reserve10,joint_none,primary,warmup,multiple_imputation,3,286,0.0817531794578924,0.13295173419596973,0.3986013986013986,0.6433566433566433,0.7552447552447552,0.34292050880989067,4
reserve10,joint_none,primary,warmup,multiple_imputation,4,286,0.08807815454956994,0.14239651942607273,0.3811188811188811,0.6153846153846154,0.7307692307692307,0.35678352124365253,4
reserve10,joint_none,primary,warmup,persistence,1,286,0.09184058063982892,0.15454467512175324,0.527972027972028,0.7657342657342657,0.8671328671328671,0.45441053721538877,4
reserve10,joint_none,primary,warmup,persistence,2,286,0.11841342187273664,0.2274685089582293,0.5034965034965035,0.7902097902097902,0.8496503496503497,0.6392724225305942,4
reserve10,joint_none,primary,warmup,persistence,3,286,0.13600201423459352,0.2789089458489427,0.479020979020979,0.7692307692307693,0.8671328671328671,0.7418457239070824,4
reserve10,joint_none,primary,warmup,persistence,4,286,0.1421771819445268,0.3069224550090534,0.479020979020979,0.7972027972027972,0.8811188811188811,0.782073386765318,4
reserve10,joint_none,primary,warmup,physical,1,286,0.046887032694176954,0.07884958787523143,0.479020979020979,0.7657342657342657,0.9090909090909091,0.378737306057523,4
reserve10,joint_none,primary,warmup,physical,2,286,0.06379311141116574,0.11296300519784043,0.47202797202797203,0.7657342657342657,0.9020979020979021,0.5046199735919745,4
reserve10,joint_none,primary,warmup,physical,3,286,0.0733724729258484,0.1365125290660277,0.513986013986014,0.7867132867132867,0.8916083916083916,0.5240690967048245,4
reserve10,joint_none,primary,warmup,physical,4,286,0.07760401829673533,0.14888846791885557,0.5174825174825175,0.7727272727272727,0.8706293706293706,0.5266771936785211,4
reserve10,joint_none,primary,warmup,physical_availability,1,286,0.04686276611145842,0.07884958787523143,0.486013986013986,0.7727272727272727,0.9195804195804196,0.3827411447272175,4
reserve10,joint_none,primary,warmup,physical_availability,2,286,0.06376663341318925,0.11296300519784043,0.47202797202797203,0.7762237762237763,0.9125874125874126,0.5052229534756176,4
reserve10,joint_none,primary,warmup,physical_availability,3,286,0.07332148948475398,0.1365125290660277,0.5384615384615384,0.7902097902097902,0.9055944055944056,0.526353677289127,4
reserve10,joint_none,primary,warmup,physical_availability,4,286,0.0775694318501566,0.14888846791885557,0.513986013986014,0.7692307692307693,0.8671328671328671,0.5284312555315384,4
reserve10,joint_none,primary,warmup,physical_recovery,1,286,0.0468797886193699,0.07884958787523143,0.4825174825174825,0.7797202797202797,0.9230769230769231,0.3841621927068377,4
reserve10,joint_none,primary,warmup,physical_recovery,2,286,0.06376345555906719,0.11296300519784043,0.479020979020979,0.7657342657342657,0.9125874125874126,0.5053088550161496,4
reserve10,joint_none,primary,warmup,physical_recovery,3,286,0.07342168207234605,0.1365125290660277,0.5174825174825175,0.7762237762237763,0.8916083916083916,0.5251968183351708,4
reserve10,joint_none,primary,warmup,physical_recovery,4,286,0.07762834487260482,0.14888846791885557,0.513986013986014,0.7727272727272727,0.8741258741258742,0.5302624025911984,4
reserve10,joint_none,primary,warmup,previous_day,1,286,0.10726376274062618,0.1655720601278929,0.32167832167832167,0.6783216783216783,0.8391608391608392,0.5534095851271125,4
reserve10,joint_none,primary,warmup,previous_day,2,286,0.10986269050611591,0.17215415429778552,0.3076923076923077,0.6748251748251748,0.8426573426573427,0.5712264265822717,4
reserve10,joint_none,primary,warmup,previous_day,3,286,0.11270974961212893,0.17756556157280218,0.3076923076923077,0.6713286713286714,0.8461538461538461,0.5887959758590366,4
reserve10,joint_none,primary,warmup,previous_day,4,286,0.11520684006778191,0.18177856379427862,0.3041958041958042,0.6748251748251748,0.8356643356643356,0.5904801651593199,4
reserve10,joint_none,primary,warmup,raw,1,286,0.046952649404594975,0.07884958787523143,0.4195804195804196,0.7097902097902098,0.8811188811188811,0.3672569022645691,4
reserve10,joint_none,primary,warmup,raw,2,286,0.0640267413688094,0.11296300519784043,0.36363636363636365,0.6363636363636364,0.8566433566433567,0.487230619919249,4
reserve10,joint_none,primary,warmup,raw,3,286,0.07340515241475203,0.1365125290660277,0.4090909090909091,0.6153846153846154,0.8146853146853147,0.49813286207452234,4
reserve10,joint_none,primary,warmup,raw,4,286,0.07795478762797764,0.14888846791885557,0.3916083916083916,0.6083916083916084,0.7937062937062938,0.5018732520037842,4
reserve10,joint_none,primary,warmup,recency,1,286,0.0468880286126077,0.07884958787523143,0.48951048951048953,0.7657342657342657,0.9090909090909091,0.3748786557007182,4
reserve10,joint_none,primary,warmup,recency,2,286,0.0637555296479956,0.11296300519784043,0.47202797202797203,0.7622377622377622,0.8986013986013986,0.5019112065626393,4
reserve10,joint_none,primary,warmup,recency,3,286,0.07336527581126304,0.1365125290660277,0.5104895104895105,0.7797202797202797,0.8811188811188811,0.5189059841387923,4
reserve10,joint_none,primary,warmup,recency,4,286,0.07755109754460898,0.14888846791885557,0.5,0.7587412587412588,0.8601398601398601,0.5216461164693134,4
